6163.90222731562,4154.62907093353
6365.39780820917,3834.00744483343
6609.78140656186,3640.39903062133
6326.69132010951,3758.99951205447
6237.86917062866,3351.22516038051
6556.05421586842,2900.53175965116
7302.83356729106,-1357.44104511118
7445.96886083903,-1400.58862282952
7343.83032819727,-1003.80708992506
7172.53298665446,-886.169821879538
7141.50155319795,-379.549483960862
7116.41177652584,-710.367367996
6835.48542342259,-570.163814586526
7694.70719129135,311.501054246198
7377.20255458204,-208.980896764566
7231.6043646566,-180.84204504213
7042.01891417571,-172.604348939055
7121.29003659143,194.495588356855
7101.75882770076,340.138831190846
7058.70606964999,783.88333714322
7327.98166262694,1000.15571375123
6933.62976785239,429.905727435571
6835.78418809448,94.4103416627312
6643.01318991083,796.736240437618
6593.02831680634,845.486385209169
6864.90187139613,913.002752214487
6313.80714431839,1606.78335892002
6582.87433758109,1906.71698642482
6543.00923231621,1486.75925530739
6677.50385190185,1233.15508847
6956.59564758178,1214.56861582515
7073.80702545493,1710.54443733881
6825.65319552826,1513.99689882302
6608.18499748312,2040.20767291847
6909.80854609205,2412.46407100636
6447.74049072108,2284.60152680679
7380.26978473966,1662.14366543482
6953.45143010975,2719.74396521221
6496.63842788221,2825.7594187772
6424.08667743996,2502.2467126561
6451.42243747714,2587.32658014249
6572.61222157205,2710.90561087897
4384.6177589615,-1808.7940305204
4804.1018527108,-2645.28601568458
4965.51820703594,-2723.00119436693
5045.91550025407,-2735.56841333108
4964.60302944488,-3059.32119348769
6350.32939182967,-2959.78177097748
6194.54459915063,-2884.90643450482
5548.6908835568,-2991.04622072109
5747.50073638198,-2674.28501812777
5503.32931337446,-2582.89656182746
5830.60374350999,-3180.863721229
5996.48625851241,-3077.24487670853
6319.56568035266,-3369.16336667799
6330.42626351295,-3607.43242101723
6795.30857187562,-3604.48800288664
5685.27628399235,-3409.25491864622
5610.27134921651,-3652.99542856509
6219.18612276953,-3977.98543044376
6378.2496826113,-3940.01228087175
6280.75721236705,-4281.75658982234
6845.33974851781,-2823.65355251017
6245.33702703053,-2935.85654326447
6394.69882727363,-2263.01603806052
5455.77242521398,-2346.66039898578
5428.49275991429,-2148.7956069937
6149.06707146509,-2419.11994447446
5979.45879366115,-2656.89392038912
6524.79026405724,-2655.02247611711
5925.92381220065,-2024.32579456995
5672.11664638174,-2120.05183527167
5355.00395585343,-1937.31912524547
5210.54294486327,-1799.33716215859
5041.76878514218,-2050.50671829773
6143.64076678963,-1836.87787987597
6218.94227541594,-1975.61307081596
5428.22016954678,-1210.17601298402
5394.86280434168,-1787.40418183574
5240.72983266293,-1097.24924461595
5034.38791997033,-1397.34688381743
4764.08020976154,-1353.10646849866
4424.57258622092,-1459.0285509411
4823.4815941482,-2249.72273543564
4241.63984682705,-1583.65319751634
7093.42278772895,-2208.44403270258
7037.36299606632,-2020.26064665801
6490.43004461404,-2112.12583200241
6750.22885684114,-1347.69810877666
6916.09436277468,-1565.49291006885
6855.50119635944,-1941.27278880376
7067.3105964697,-2057.19147923299
6633.33736295384,-2155.98564012377
6433.20608660729,-1873.42628297695
6710.07921387192,-1337.41098725483
6279.88286984328,-1176.35111925543
6538.33357610396,-1066.3682026147
6752.22258040624,-1062.4847115778
6224.26708659334,-1682.42392386723
6217.77886039247,-1649.05348969268
5783.68811921345,-1057.18669263243
6408.20808270483,-1215.66026577265
5348.92919780514,-1357.48161857471
5807.43853970013,-1251.76176373457
5954.54729497179,-758.093667885484
6545.83849162861,-549.60688111188
6724.39470011691,-719.647579067326
6568.24404067971,-338.786469867637
6341.53522326929,-735.011974823211
5924.53074116562,-886.002662626669
5489.35783211323,-530.567517562979
5610.04416970567,-257.2065702337
5367.9678993086,-809.1906206769
4256.22504805821,-901.151980355737
4346.09603498525,-539.635068634601
4811.5890676735,-643.363186282899
5120.21465995354,-657.528692669181
5097.20825376216,-854.873354611889
4976.94322244204,-1190.37369837318
4643.06027280263,-723.480466972333
4089.00256032073,-869.311909840292
3919.91681643747,-978.068380602698
4214.63075485748,-812.655392698833
4846.58823016801,-1120.06545647076
4667.23174667591,-1254.49176142538
4353.60880725361,-1443.108297177
4087.45831391975,-1189.84421589358
4322.96822643263,-1314.83299241065
3830.31554941291,-1229.23206457142
3433.03560929132,-1232.74240449523
3516.71092843617,-897.790809051041
3426.3289431888,-726.90039521707
3304.88405078419,-924.147701048235
5367.77813289925,5128.47030001225
6042.76138066559,4457.87085409629
5819.0642464845,3934.6523189104
5541.16895314071,4644.05524673603
5409.70764419701,4529.99799072997
5617.54115167293,4305.1508037835
5598.04145436149,4137.08788730638
5717.87641405998,3837.04564463598
5147.01964933155,3786.24663373833
5995.17057579967,3861.78943456254
5165.92948303483,4017.3726467053
5179.07723757201,4116.16394889037
4762.1242502972,3451.25241363732
5410.55348803387,3757.77815363178
5056.3408434382,3606.40381561281
4923.45415380188,3628.26946851773
5446.00523741011,3279.46719119723
5911.0222115696,3406.17200824174
6128.7508711889,3529.75090064412
6178.69847367141,2798.75315813568
3809.89149907045,945.072179489751
3761.24545477717,1142.57271775027
3924.49509579413,1555.01191401121
4540.94767656448,1323.43912990012
3754.79459100164,1505.42543898058
5169.32672390444,2155.68199421712
4726.06097611496,1713.18343300703
4601.56858049016,2074.90482446978
4570.73903946992,1645.0187932008
4210.15326843353,1812.17592725248
4467.98919592686,2111.8445915216
4630.61548175079,2323.21305377388
5040.46154897645,2457.50386084694
5159.96094141924,2640.3224181195
5446.08086586851,2486.81900289414
4267.0365108535,2274.33986356413
4406.49446803523,2433.34245079151
5033.26414121477,2783.73650137782
4643.54342397996,2903.84362883033
4688.78841251192,3075.36641397222
5098.75781236388,3197.05070507971
5617.07993978762,3310.56937839665
5705.80047017671,3184.5640509245
5632.84809281966,2767.9295774763
5878.17799423499,2928.99153454011
5856.09023719411,2595.65140328011
6029.12869611942,2440.46573651657
5783.46292747787,2147.31363330577
5283.73646342937,1716.65555557832
5712.29375175091,1915.05877241319
4533.93458473604,1328.83718908892
4751.90814408342,1493.31293671424
5022.36583944825,1380.65054650807
5147.15263216904,1770.34898396558
5366.62182342552,1934.67811270713
5029.61737419527,1291.29152005243
4976.95866022183,1131.31287980229
4189.58197030961,1241.52541602397
4572.2219792126,1067.10419037047
3982.50654150058,1111.4042219089
5340.53441849748,1107.59250276966
5435.93202496124,984.783311629245
4932.47176953844,328.813986200248
4614.71662759007,719.607769381767
5127.21712689399,630.823542818064
4612.18941186462,194.309643168477
4162.27946167468,465.632502603126
3875.35321591938,544.048869957992
4004.6319606969,783.562894768981
3653.60137465997,701.659164486797
5870.42105996546,2642.99272743197
6272.08809681212,2647.63907549709
5927.5423803614,1729.60490593495
6551.50839697824,2096.28670540881
5960.61573049568,1552.33067659982
6347.14992091579,1068.49606597989
6505.86628916939,1139.1440250885
6194.64388260662,1548.96403208401
6248.96581643508,1512.03198380329
5644.09248650183,1458.27161108662
6231.92391845345,1161.22109121054
5954.83237270332,920.763527390621
6020.52266181465,546.46774979432
5661.01865818446,284.687356827525
6510.48590823765,436.511117473695
5689.15045480126,979.084633770241
5630.49965464129,1005.49574245023
5597.48132347955,268.338914923632
5805.44608185373,261.12451330132
5319.25726345298,604.689421972424
5849.75630359577,67.3177878351397
6006.54271238231,363.693800454082
6471.27730922677,-24.1144419169801
6459.39503577335,546.522211274438
6640.41941070426,-271.613221817894
6158.40941122924,119.575738321867
6147.29870261019,-153.426116096217
5256.78366686724,-235.358974707517
5120.14186434561,-149.907846021446
4934.37181534275,-73.8928426536378
3973.13113497909,-167.436721587844
4326.97821432279,-469.183196436821
5042.63326810009,-259.621062310457
4875.8968741728,-354.829476357849
4940.28295174226,-0.659156100648137
4541.70665863479,3.2708986443916
4273.74976153473,-185.254436816108
3892.53269874345,-427.53389236493
3866.36465834864,-141.315384715088
3759.92523476581,-355.799960374671
4272.05602656851,277.5438407201
4215.43727285737,249.459359690708
3800.05535196034,327.964480787071
3442.63444907523,206.689989270646
3353.62125241359,318.802145119197
3283.07753795309,177.608819913424
3301.67244853907,21.2369706046241
3502.94005113009,-671.316501649374
3673.36606475457,-391.127574466301
3121.83546844744,-768.844588764462
3201.97422995451,-519.067361491174
3097.66024900552,-75.5263206770889
3211.91996256934,195.412877791294
3221.10584227543,331.294338279812
3266.63303794778,413.054544721165
2819.74588793805,808.807286831135
3096.57699153215,867.488670018818
2837.52544975134,869.18160743629
2883.87460856775,571.737136681273
3263.09422209793,659.636147270958
3379.68429726185,864.349483132746
3108.04962305167,1025.1705323421
3074.80808169482,1414.41024639258
3422.90836727178,1679.55135768871
2891.57139503291,1519.89082068503
3205.4457030996,1051.71625289454
3722.579524148,1208.7889121157
3640.91877104773,1374.27174728943
3634.89298028627,1327.05621953847
3824.62772273439,1590.76191867642
3476.90446568827,1493.81841151498
3230.3641453847,1820.2962473468
3057.0054596757,1939.64451215895
2861.96130719684,1553.35955543468
2928.81454889663,2107.00720885309
4766.68060167578,4267.76829941429
4892.33887463428,4174.95467879743
4799.63154185798,3785.07030494499
4327.72602678933,3730.95063901879
4584.69549389881,3151.77355363726
3485.74860984764,3084.01236375562
3717.71682642036,3055.94814748865
3840.59931799918,3095.07096523321
4319.55897866703,3267.20269590829
4197.50580958117,3545.89531660513
4115.70369069489,3133.11697785988
3879.48225414268,2827.98563140664
3425.74338251862,2616.78750333013
3380.85850383953,2692.84596280383
3457.13414907548,2820.85254595798
3998.94246091045,2667.64187297562
4145.69768437619,2543.63795562689
3970.61910924855,2265.47566796761
3855.2075328362,2422.72633924519
4177.15828925672,2152.53167726744
3316.62451816979,2051.75734416851
3503.41979890914,2197.73875616246
2930.77789594886,2252.52192943173
3051.07416918705,2466.76496286681
2789.52062255636,2196.11495539202
2725.67923215063,2415.0874275825
2956.57250350217,2706.09758182031
3259.65766028964,3312.46770282217
3534.43456296695,3242.87977310494
3005.89396192303,3224.66365023155
3974.48443723696,3795.4021728139
4081.93739121862,4009.49340078907
3879.92703754561,3334.9702209984
3387.8535482214,3194.45451846543
3367.2516010761,3463.86148543267
3503.79976134777,3939.34770633222
3522.15515105647,3981.44132258769
4396.90241276676,3922.81108206859
4361.74071268816,4641.27682563881
4414.04729056381,3945.74324953038
3215.6942327165,3968.05996368499
3464.77471238292,4365.29400475323
3740.39597754342,5038.25775127661
4179.70254103697,4447.53407174347
3840.22760958073,5061.68070460218
4313.08016685837,5133.05981312796
4498.04729080316,4867.8064359261
4679.68810278303,4647.93486931651
4651.06127079963,4481.09568872916
5021.96952487803,4798.3733413206
2549.35117220111,2486.74405948877
2890.12721832438,2558.66484653387
2706.37114929788,3047.07200627929
2876.25143245191,3226.44863888318
2747.44887270599,3096.71116171851
2532.17367447066,4216.75959962391
2655.59717073229,4266.79635772629
3084.06349200547,3555.04872997026
2519.67223842068,3398.44218734493
3047.08866778776,3359.48306180633
2963.92116115092,3927.40577936787
2899.06844666167,4157.59257467193
2595.46298053576,4501.27609125794
3201.71399337821,4934.55853212852
2518.04842287947,4908.2160357786
3433.64819478237,3934.82240032854
3354.87313655348,4589.05181926463
3378.68392850243,4808.39021668677
3454.57961341229,4783.43339210201
3764.170455827,4847.71177893399
3171.15407856071,5144.99616938911
3241.83108328402,5015.52390753466
